Date,Open,High,Low,Close,Adj Close,Volume
2016-07-18,215.970001,216.600006,215.669998,216.410004,211.051697,58725900
2016-07-19,215.919998,216.229996,215.630005,216.190002,210.837143,54345700
2016-07-20,216.190002,217.369995,216.190002,217.089996,211.714844,58159500
2016-07-21,216.960007,217.220001,215.750000,216.270004,210.915146,67777300
2016-07-22,216.410004,217.300003,216.100006,217.240005,211.861145,62787500
2016-07-25,217.000000,217.059998,215.970001,216.649994,211.285736,55873100
2016-07-26,216.529999,217.169998,215.759995,216.750000,211.383270,70080500
2016-07-27,217.190002,217.270004,215.619995,216.520004,211.158981,80870400
2016-07-28,216.289993,217.110001,215.750000,216.770004,211.402786,65035700
2016-07-29,216.460007,217.539993,216.130005,217.119995,211.744095,79519400
2016-08-01,217.190002,217.649994,216.410004,216.940002,211.568573,73311400
2016-08-02,216.649994,216.830002,214.570007,215.550003,210.212997,92295500
2016-08-03,215.479996,216.250000,215.130005,216.179993,210.827377,53993600
2016-08-04,216.309998,216.779999,214.250000,216.410004,211.051697,44476100
2016-08-05,216.410004,218.229996,216.410004,218.179993,212.777847,71892200
2016-08-08,218.399994,218.520004,217.740005,218.050003,212.651093,39906500
2016-08-09,218.130005,218.759995,217.800003,218.179993,212.777847,51251700
2016-08-10,218.309998,218.399994,217.229996,217.639999,212.251236,57941100
2016-08-11,218.259995,218.940002,217.949997,218.649994,213.236221,68960100
2016-08-12,218.289993,218.710007,217.990005,218.460007,213.050934,61313500
2016-08-15,218.889999,219.500000,218.880005,219.089996,213.665344,49813500
2016-08-16,218.600006,218.679993,217.960007,217.960007,212.563309,53213600
2016-08-17,218.000000,218.529999,217.020004,218.369995,212.963150,75134300
2016-08-18,218.339996,218.899994,218.210007,218.860001,213.441040,52989300
2016-08-19,218.309998,218.750000,217.740005,218.539993,213.128937,75443000
2016-08-22,218.259995,218.800003,217.830002,218.529999,213.119186,61368800
2016-08-23,219.250000,219.600006,218.899994,218.970001,213.548325,53399200
2016-08-24,218.800003,218.910004,217.360001,217.850006,212.456039,71728900
2016-08-25,217.399994,218.190002,217.220001,217.699997,212.309738,69224800
2016-08-26,217.919998,219.119995,216.250000,217.289993,211.909882,122506300
2016-08-29,217.440002,218.669998,217.399994,218.360001,212.953415,68606100
2016-08-30,218.259995,218.589996,217.350006,218.000000,212.602310,58114500
2016-08-31,217.610001,217.750000,216.470001,217.380005,211.997681,85269500
2016-09-01,217.369995,217.729996,216.029999,217.389999,212.007401,97844200
2016-09-02,218.389999,218.869995,217.699997,218.369995,212.963150,79293900
2016-09-06,218.699997,219.119995,217.860001,219.029999,213.606827,56702100
2016-09-07,218.839996,219.220001,218.300003,219.009995,213.587296,76554900
2016-09-08,218.619995,218.940002,218.149994,218.509995,213.099701,73011600
2016-09-09,216.970001,217.029999,213.250000,213.279999,207.999191,221589100
2016-09-12,212.389999,216.809998,212.309998,216.339996,210.983398,168110900
2016-09-13,214.839996,215.149994,212.500000,213.229996,207.950409,182828800
2016-09-14,213.289993,214.699997,212.500000,213.149994,207.872406,134185500
2016-09-15,212.960007,215.729996,212.750000,215.279999,209.949646,134427900
2016-09-16,213.479996,213.690002,212.570007,213.369995,209.138077,155236400
2016-09-19,214.130005,214.880005,213.029999,213.410004,209.177277,78968600
2016-09-20,214.410004,214.589996,213.380005,213.419998,209.187073,69665300
2016-09-21,214.240005,216.029999,213.440002,215.820007,211.539505,110284400
2016-09-22,217.000000,217.529999,216.710007,217.179993,212.872513,76678700
2016-09-23,216.720001,216.880005,215.880005,215.990005,211.706116,73630900
2016-09-26,215.020004,215.229996,214.009995,214.240005,209.990829,89827300
2016-09-27,214.050003,215.679993,213.619995,215.570007,211.294464,78494800
2016-09-28,215.830002,216.820007,214.710007,216.639999,212.343246,87411000
2016-09-29,216.399994,216.869995,214.039993,214.679993,210.422104,128070600
2016-09-30,215.649994,217.119995,215.360001,216.300003,212.009979,117202900
2016-10-03,215.820007,216.039993,215.039993,215.779999,211.500275,83512100
2016-10-04,215.910004,216.169998,213.990005,214.679993,210.422104,119948100
2016-10-05,215.410004,216.130005,215.330002,215.630005,211.353287,72816000
2016-10-06,215.369995,216.039993,214.740005,215.779999,211.500275,62927400
2016-10-07,216.100006,216.300003,214.190002,215.039993,210.774948,89788300
2016-10-10,216.160004,216.699997,215.990005,216.160004,211.872757,50602600
2016-10-11,215.660004,215.740005,212.580002,213.429993,209.196884,130367400
2016-10-12,213.589996,214.320007,213.009995,213.710007,209.471359,73866100
2016-10-13,212.160004,213.589996,211.210007,213.009995,208.785217,101357000
2016-10-14,214.149994,214.690002,213.029999,213.119995,208.893036,93346200
2016-10-17,213.089996,213.389999,212.169998,212.380005,208.167740,58275700
2016-10-18,214.240005,214.309998,213.270004,213.710007,209.471359,74250300
2016-10-19,214.020004,214.639999,213.600006,214.279999,210.030045,66519200
2016-10-20,213.869995,214.529999,213.110001,213.880005,209.637985,73639800
2016-10-21,213.880005,214.080002,212.759995,213.979996,209.735977,89089100
2016-10-24,215.000000,215.320007,214.479996,214.889999,210.627960,60146600
2016-10-25,214.679993,214.979996,213.979996,214.169998,209.922211,66542300
2016-10-26,213.210007,214.419998,212.929993,213.740005,209.500748,75705500
2016-10-27,214.580002,214.619995,213.080002,213.169998,208.942047,77220200
2016-10-28,213.139999,213.929993,211.710007,212.539993,208.324539,140623200
2016-10-31,212.929993,213.190002,212.360001,212.550003,208.334351,61272500
2016-11-01,212.929993,212.990005,209.600006,211.009995,206.824890,122781800
2016-11-02,210.649994,211.100006,209.229996,209.740005,205.580078,103330800
2016-11-03,209.990005,210.240005,208.460007,208.779999,204.639114,88939300
2016-11-04,208.910004,209.889999,208.380005,208.550003,204.413681,109122100
2016-11-07,208.550003,213.190002,208.550003,213.149994,208.922440,109794900
2016-11-08,212.690002,214.770004,212.380005,214.110001,209.863403,102268300
2016-11-09,212.369995,217.100006,212.339996,216.380005,212.088394,258429000
2016-11-10,217.300003,218.309998,215.220001,216.919998,212.617661,172113300
2016-11-11,216.080002,216.699997,215.320007,216.419998,212.127594,100552700
2016-11-14,217.029999,217.270004,215.720001,216.589996,212.294220,91861000
2016-11-15,217.039993,218.279999,216.800003,218.279999,213.950699,91652600
2016-11-16,217.559998,218.139999,217.419998,217.869995,213.548828,64761400
2016-11-17,218.050003,219.059998,217.919998,218.990005,214.646622,69797200
2016-11-18,219.070007,219.270004,218.289993,218.500000,214.166336,86265800
2016-11-21,219.169998,220.179993,219.000000,220.149994,215.783615,72402600
2016-11-22,220.509995,220.789993,219.729996,220.580002,216.205093,67429000
2016-11-23,219.979996,220.759995,219.750000,220.699997,216.322693,54690100
2016-11-25,221.100006,221.559998,221.009995,221.520004,217.126434,37872300
2016-11-28,221.160004,221.479996,220.360001,220.479996,216.107071,76572500
2016-11-29,220.520004,221.440002,220.169998,220.910004,216.528534,69886700
2016-11-30,221.630005,221.820007,220.309998,220.380005,216.009033,113291800
2016-12-01,220.729996,220.729996,219.149994,219.570007,215.215134,79040500
2016-12-02,219.669998,220.250000,219.259995,219.679993,215.322937,74840300
2016-12-05,220.649994,221.399994,220.419998,221.000000,216.616745,67837800
2016-12-06,221.220001,221.740005,220.660004,221.699997,217.302887,59877400
2016-12-07,221.520004,224.669998,221.380005,224.600006,220.145355,110738100
2016-12-08,224.570007,225.699997,224.259995,225.149994,220.684448,99714400
2016-12-09,225.410004,226.529999,225.369995,226.509995,222.017456,88005800
2016-12-12,226.399994,226.960007,225.759995,226.250000,221.762619,102016100
2016-12-13,227.020004,228.339996,227.000000,227.759995,223.242661,110477500
2016-12-14,227.410004,228.229996,225.369995,225.880005,221.399963,142501800
2016-12-15,226.160004,227.809998,225.889999,226.809998,222.311523,124972600
2016-12-16,226.009995,226.080002,224.669998,225.039993,221.876724,144174300
2016-12-19,225.250000,226.020004,225.080002,225.529999,222.359833,90341100
2016-12-20,226.149994,226.570007,225.880005,226.399994,223.217606,89838800
2016-12-21,226.250000,226.449997,225.770004,225.770004,222.596466,67909000
2016-12-22,225.600006,225.740005,224.919998,225.380005,222.211945,56219100
2016-12-23,225.429993,225.720001,225.210007,225.710007,222.537308,36251400
2016-12-27,226.020004,226.729996,226.000000,226.270004,223.089447,42672500
2016-12-28,226.570007,226.589996,224.270004,224.399994,221.245697,64095000
2016-12-29,224.479996,224.889999,223.839996,224.350006,221.196426,47719500
2016-12-30,224.729996,224.830002,222.729996,223.529999,220.387939,108998300
